Station,Date,Depth,NITRITE,NITRATE+NIT,AMMONIA,SILICATE,PHOSPHATE,Frozen,Filtered,QC
L4,03/08/2015,25,0.1,1.23,1.75,1.47,0.19,n,n,y
L4,03/08/2015,25,0.1,1.23,1.74,1.47,0.19,n,n,y
L4,03/08/2015,50,0.11,1.25,1.8,1.55,0.2,n,n,y
L4,03/08/2015,50,0.11,1.25,1.8,1.55,0.2,n,n,y
L4,03/08/2015,0,0,0,0.47,0.25,0,n,y,y
L4,03/08/2015,0,0,0,0.48,0.25,0,n,y,y
L4,03/08/2015,10,,,,,,n,y,y
L4,03/08/2015,10,,,,,,n,y,y
L4,03/08/2015,25,0.1,1.24,1.71,1.45,0.18,n,y,y
L4,03/08/2015,25,0.1,1.23,1.72,1.44,0.18,n,y,y
L4,03/08/2015,50,0.1,1.25,1.75,1.52,0.18,n,y,y
L4,03/08/2015,50,0.1,1.25,1.76,1.53,0.18,n,y,y
L4,10/08/2015,0,0,0,0.29,0.26,0,n,n,y
L4,10/08/2015,0,0,0,0.31,0.26,0,n,n,y
L4,10/08/2015,10,0,0,0.26,0.31,0,n,n,y
L4,10/08/2015,10,0,0,0.25,0.32,0,n,n,y
L4,10/08/2015,25,0.07,0.56,1.1,1.14,0.13,n,n,y
L4,10/08/2015,25,0.07,0.56,1.1,1.13,0.13,n,n,y
L4,10/08/2015,50,0.12,1,1.34,1.84,0.19,n,n,y
L4,10/08/2015,50,0.12,1.01,1.34,1.84,0.19,n,n,y
L4,10/08/2015,0,0,0,0.3,0.26,0,n,y,y
L4,10/08/2015,0,0,0,0.33,0.26,0,n,y,y
L4,10/08/2015,10,0,0,0.29,0.34,0.02,n,y,y
L4,10/08/2015,10,0,0,0.31,0.33,0.02,n,y,y
L4,10/08/2015,25,0.06,0.61,1.11,1.14,0.13,n,y,y
L4,10/08/2015,25,0.06,0.61,1.11,1.13,0.13,n,y,y
L4,10/08/2015,50,0.11,1.05,1.38,1.86,0.18,n,y,y
L4,10/08/2015,50,0.11,1.05,1.37,1.86,0.18,n,y,y
L4,17/08/2015,0,0,0,0.14,0.49,0,n,n,y
L4,17/08/2015,0,0,0,0.16,0.5,0,n,n,y
L4,17/08/2015,10,0,0,0.13,0.62,0,n,n,y
L4,17/08/2015,10,0,0,0.13,0.62,0,n,n,y
L4,17/08/2015,25,0.05,0.27,0.59,1.7,0.09,n,n,y
L4,17/08/2015,25,0.05,0.27,0.61,1.7,0.09,n,n,y
L4,17/08/2015,50,0.05,0.29,0.68,1.85,0.11,n,n,y
L4,17/08/2015,50,0.05,0.29,0.69,1.85,0.11,n,n,y
L4,17/08/2015,0,0,0,0.15,0.48,0,n,y,y
L4,17/08/2015,0,0,0,0.14,0.48,0,n,y,y
L4,17/08/2015,10,0,0,0.12,0.61,0,n,y,y
L4,17/08/2015,10,0,0,0.13,0.62,0,n,y,y
L4,17/08/2015,25,0.04,0.28,0.64,1.73,0.1,n,y,y
L4,17/08/2015,25,0.04,0.27,0.64,1.73,0.1,n,y,y
L4,17/08/2015,50,0.04,0.3,0.65,1.86,0.1,n,y,y
L4,17/08/2015,50,0.04,0.3,0.67,1.86,0.1,n,y,y
L4,24/08/2015,0,0,0,0.3,0.57,0.05,n,n,y
L4,24/08/2015,0,0,0,0.3,0.57,0.05,n,n,y
L4,24/08/2015,10,0,0,,0.56,0.05,n,n,y
L4,24/08/2015,10,0,0,0.32,0.56,0.05,n,n,y
L4,24/08/2015,25,0.03,0.13,0.56,0.86,0.07,n,n,y
L4,24/08/2015,25,0.03,0.13,0.56,0.86,0.07,n,n,y
L4,24/08/2015,50,0.08,0.46,1.9,1.94,0.23,n,n,y
L4,24/08/2015,50,0.08,0.46,1.9,1.94,0.23,n,n,y
L4,01/09/2015,0,0.14,0.85,0.59,2.04,0.13,y,y,y
L4,01/09/2015,0,0.14,0.83,0.62,2.02,0.13,y,y,y
L4,01/09/2015,10,0.14,0.79,0.57,2,0.13,y,y,y
L4,01/09/2015,10,0.14,0.78,0.57,1.99,0.13,y,y,y
L4,01/09/2015,25,0.16,0.83,,2.33,0.25,y,y,y
L4,01/09/2015,25,0.16,0.81,1.81,2.35,0.25,y,y,y
L4,01/09/2015,50,0.16,0.86,1.83,2.33,0.25,y,y,y
L4,01/09/2015,50,0.16,0.86,1.83,2.32,0.24,y,y,y
L4,01/09/2015,0,0.14,0.83,,2.02,0.14,y,n,y
L4,01/09/2015,0,0.14,0.82,0.64,2.03,0.13,y,n,y
L4,01/09/2015,10,0.14,0.78,0.54,2,0.14,y,n,y
L4,01/09/2015,10,0.14,0.78,0.54,2.01,0.14,y,n,y
L4,01/09/2015,25,0.16,0.81,1.69,2.26,0.23,y,n,y
L4,01/09/2015,25,0.16,0.81,1.69,2.24,0.23,y,n,y
L4,01/09/2015,50,0.16,0.82,1.69,,0.23,y,n,y
L4,01/09/2015,50,0.17,0.85,1.75,2.34,0.24,y,n,y
L4,07/09/2015,0,0.5,1.15,0.14,1.51,0.11,y,y,y
L4,07/09/2015,0,0.5,1.15,0.11,1.51,0.11,y,y,y
L4,07/09/2015,10,0.54,1.24,0.22,1.56,0.13,y,y,y
L4,07/09/2015,10,0.54,1.24,0.23,1.56,0.13,y,y,y
L4,07/09/2015,25,0.58,1.48,1.01,1.88,0.19,y,y,y
L4,07/09/2015,25,0.58,1.48,1,1.89,0.2,y,y,y
L4,07/09/2015,50,0.58,1.53,1.16,2.17,0.22,y,y,y
L4,07/09/2015,50,0.58,1.54,1.15,2.16,0.22,y,y,y
L4,07/09/2015,0,0.5,1.13,0.08,1.52,0.12,y,n,y
L4,07/09/2015,0,0.5,1.13,0.09,1.52,0.13,y,n,y
L4,07/09/2015,10,0.55,1.24,,1.55,0.14,y,n,y
L4,07/09/2015,10,0.55,1.24,0.2,1.56,0.15,y,n,y
L4,07/09/2015,25,0.58,1.49,0.94,1.89,0.2,y,n,y
L4,07/09/2015,25,0.58,1.49,0.94,1.88,0.2,y,n,y
L4,07/09/2015,50,0.59,1.54,1.09,2.16,0.22,y,n,y
L4,07/09/2015,50,0.59,1.54,1.09,2.16,0.22,y,n,y
L4,16/09/2015,0,0.04,0.12,0,1.35,0.06,y,y,y
L4,16/09/2015,0,0.04,0.12,0,1.35,0.06,y,y,y
L4,16/09/2015,10,0.04,0.12,0,1.35,0.07,y,y,y
L4,16/09/2015,10,0.04,0.12,0,1.35,0.07,y,y,y
L4,16/09/2015,25,0.11,0.35,0.11,1.77,,y,y,y
L4,16/09/2015,25,0.11,0.35,0.11,1.71,0.1,y,y,y
L4,16/09/2015,50,0.18,0.53,0.28,1.75,0.14,y,y,y
L4,16/09/2015,50,0.18,0.53,0.28,1.74,0.12,y,y,y
L4,16/09/2015,0,0.05,0.11,0,1.37,0.09,y,n,y
L4,16/09/2015,0,0.05,0.11,0,1.37,0.1,y,n,y
L4,16/09/2015,10,0.05,0.12,0,1.37,0.12,y,n,y
L4,16/09/2015,10,0.05,0.12,0,1.35,0.13,y,n,y
L4,16/09/2015,25,0.11,0.34,0.08,1.51,0.13,y,n,y
L4,16/09/2015,25,0.11,0.34,0.08,1.5,0.13,y,n,y
L4,16/09/2015,50,0.18,0.55,0.3,1.72,0.14,y,n,y
L4,16/09/2015,50,0.18,0.55,0.3,1.72,0.14,y,n,y
L4,23/09/2015,0,0.15,0.5,0.14,1.94,0.09,y,y,y
L4,23/09/2015,0,0.15,0.5,0.13,1.95,0.09,y,y,y
L4,23/09/2015,10,0.15,0.49,0.15,1.95,0.1,y,y,y
L4,23/09/2015,10,0.15,0.5,0.16,1.96,0.1,y,y,y
L4,23/09/2015,25,0.15,0.42,0.17,1.88,0.1,y,y,y
L4,23/09/2015,25,0.14,0.43,0.15,1.91,0.1,y,y,y
L4,23/09/2015,50,0.65,2.52,,2.97,0.25,y,y,y
L4,23/09/2015,50,0.65,2.54,0.22,2.97,0.25,y,y,y
L4,23/09/2015,0,0.15,0.4,0.16,1.75,0.13,y,n,y
L4,23/09/2015,0,0.15,0.4,0.15,1.76,0.13,y,n,y
L4,23/09/2015,10,0.17,0.49,0.24,,0.15,y,n,y
L4,23/09/2015,10,0.17,0.48,0.23,1.81,0.15,y,n,y
L4,23/09/2015,25,0.17,0.49,0.17,1.82,0.15,y,n,y
L4,23/09/2015,25,0.17,0.48,0.17,1.82,0.15,y,n,y
L4,23/09/2015,50,0.63,2.49,0.05,2.7,0.24,y,n,y
L4,23/09/2015,50,0.63,2.49,0.05,2.71,0.24,y,n,y
L4,29/09/2015,0,0.07,0.13,,2.29,0.1,y,y,y
L4,29/09/2015,0,0.07,0.12,0.11,2.29,0.1,y,y,y
L4,29/09/2015,10,0.09,0.14,0,2.26,0.08,y,y,y
L4,29/09/2015,10,0.09,0.15,0,2.28,0.09,y,y,y
L4,29/09/2015,25,0.08,0.11,0,2.22,0.08,y,y,y
L4,29/09/2015,25,0.08,0.11,0,2.22,0.08,y,y,y
L4,29/09/2015,50,0.05,0.07,0,2.17,0.08,y,y,y
L4,29/09/2015,50,0.05,0.07,0,2.17,0.08,y,y,y
L4,29/09/2015,0,0.05,0.06,0,2.29,0.09,y,n,y
L4,29/09/2015,0,0.05,0.06,0,2.29,0.09,y,n,y
L4,29/09/2015,10,0.05,0.06,0,2.25,0.07,y,n,y
L4,29/09/2015,10,0.06,0.06,0,2.26,0.07,y,n,y
L4,29/09/2015,25,0.06,0.06,0,2.24,0.08,y,n,y
L4,29/09/2015,25,0.05,0.07,0,2.24,0.08,y,n,y
L4,29/09/2015,50,0.05,0.06,0,2.18,0.08,y,n,y
L4,29/09/2015,50,0.05,0.06,0,2.19,0.08,y,n,y
L4,07/10/2015,0,0.16,0.24,0.15,2.16,0.1,n,y,y
L4,07/10/2015,0,0.16,0.24,0.15,2.17,0.1,n,y,y
L4,07/10/2015,10,0.16,0.24,0.14,2.15,0.09,n,y,y
L4,07/10/2015,10,0.16,0.24,0.14,2.15,0.09,n,y,y
L4,07/10/2015,25,0.24,0.35,0.27,2.08,0.1,n,y,y
L4,07/10/2015,25,0.24,0.35,0.26,2.08,0.1,n,y,y
L4,07/10/2015,50,0.43,0.84,0.8,2.51,0.16,n,y,y
L4,07/10/2015,50,0.43,0.84,0.78,2.51,0.16,n,y,y
L4,07/10/2015,0,0.16,0.24,0.15,2.14,0.08,n,n,y
L4,07/10/2015,0,0.16,0.24,0.16,2.14,0.09,n,n,y
L4,07/10/2015,10,0.17,0.25,0.16,2.14,0.09,n,n,y
L4,07/10/2015,10,0.17,0.25,0.16,2.14,0.09,n,n,y
L4,07/10/2015,25,0.25,0.36,0.3,2.08,0.09,n,n,y
L4,07/10/2015,25,0.25,0.36,0.28,2.08,0.09,n,n,y
L4,07/10/2015,50,0.43,0.84,0.69,2.46,0.14,n,n,y
L4,07/10/2015,50,0.43,0.84,0.69,2.46,0.14,n,n,y
L4,13/10/2015,0,0.74,1.23,0.32,2.52,0.17,n,y,y
L4,13/10/2015,0,0.74,1.23,0.3,2.52,0.17,n,y,y
L4,13/10/2015,10,0.73,1.23,0.34,2.53,0.17,n,y,y
L4,13/10/2015,10,0.73,1.24,0.33,2.52,0.17,n,y,y
L4,13/10/2015,25,0.73,1.23,0.35,2.51,0.17,n,y,y
L4,13/10/2015,25,0.73,1.23,0.35,2.51,0.17,n,y,y
L4,13/10/2015,50,0.8,1.3,0.27,2.4,0.17,n,y,y
L4,13/10/2015,50,0.8,1.3,0.27,2.41,0.17,n,y,y
L4,13/10/2015,0,0.73,1.22,0.3,2.5,0.16,n,n,y
L4,13/10/2015,0,0.73,1.22,0.31,2.5,0.16,n,n,y
L4,13/10/2015,10,0.72,1.22,0.32,2.5,0.16,n,n,y
L4,13/10/2015,10,0.72,1.22,0.31,2.5,0.16,n,n,y
L4,13/10/2015,25,0.72,1.23,0.31,2.49,0.16,n,n,y
L4,13/10/2015,25,0.72,1.23,0.31,2.5,0.16,n,n,y
L4,13/10/2015,50,0.8,1.32,0.34,2.4,0.16,n,n,y
L4,13/10/2015,50,0.8,1.32,0.34,2.39,0.16,n,n,y
L4,19/10/2015,0,0.92,1.28,0.11,1.96,0.16,n,y,y
L4,19/10/2015,0,0.92,1.29,0.12,1.97,0.16,n,y,y
L4,19/10/2015,10,0.92,1.29,0.15,1.96,0.16,n,y,y
L4,19/10/2015,10,0.92,1.29,0.15,1.96,0.16,n,y,y
L4,19/10/2015,25,0.92,1.27,0.12,1.96,0.16,n,y,y
L4,19/10/2015,25,0.92,1.27,0.12,1.95,0.16,n,y,y
L4,19/10/2015,50,0.94,1.29,0.13,1.96,0.16,n,y,y
L4,19/10/2015,50,0.94,1.29,0.13,1.95,0.16,n,y,y
L4,19/10/2015,0,0.91,1.2,,1.94,0.15,n,n,y
L4,19/10/2015,0,0.91,1.2,0.15,1.94,0.15,n,n,y
L4,19/10/2015,10,0.92,1.2,0.14,1.94,0.15,n,n,y
L4,19/10/2015,10,0.92,1.19,0.13,1.94,0.15,n,n,y
L4,19/10/2015,25,0.92,1.18,0.16,1.93,0.15,n,n,y
L4,19/10/2015,25,0.92,1.17,0.15,1.93,0.16,n,n,y
L4,19/10/2015,50,0.94,1.19,0.13,1.94,0.16,n,n,y
L4,19/10/2015,50,0.94,1.18,0.13,1.94,0.16,n,n,y
L4,27/10/2015,0,0.86,1.53,0.12,2.29,0.2,n,y,y
L4,27/10/2015,0,0.86,1.53,0.1,2.29,0.2,n,y,y
L4,27/10/2015,10,0.87,1.57,0.14,2.27,0.21,n,y,y
L4,27/10/2015,10,0.87,1.57,0.14,2.27,0.21,n,y,y
L4,27/10/2015,25,,,,,,n,y,y
L4,27/10/2015,25,,,,,,n,y,y
L4,27/10/2015,50,0.9,1.59,0.13,2.31,0.21,n,y,y
L4,27/10/2015,50,0.9,1.59,0.13,2.3,0.21,n,y,y
L4,27/10/2015,0,0.85,1.54,0.14,2.27,0.18,n,n,y
L4,27/10/2015,0,0.85,1.55,0.14,2.27,0.18,n,n,y
L4,27/10/2015,10,0.87,1.56,0.12,2.26,0.18,n,n,y
L4,27/10/2015,10,0.87,1.56,0.1,2.26,0.19,n,n,y
L4,27/10/2015,25,,,,,,n,n,y
L4,27/10/2015,25,,,,,,n,n,y
L4,27/10/2015,50,0.9,1.63,,2.27,0.18,n,n,y
L4,27/10/2015,50,0.9,1.63,0.15,2.27,0.19,n,n,y
L4,02/11/2015,0,0.53,1.99,0.06,2.2,0.24,n,y,y
L4,02/11/2015,0,0.53,1.99,0.06,2.2,0.24,n,y,y
L4,02/11/2015,10,0.54,1.97,0.06,2.19,0.24,n,y,y
L4,02/11/2015,10,0.54,2,0.06,2.19,0.23,n,y,y
L4,02/11/2015,25,0.55,1.84,0.06,2.19,0.23,n,y,y
L4,02/11/2015,25,0.55,1.82,0.07,2.18,0.23,n,y,y
L4,02/11/2015,50,0.58,1.79,0.08,2.19,0.24,n,y,y
L4,02/11/2015,50,0.58,1.76,0.07,2.19,0.24,n,y,y
L4,02/11/2015,0,0.53,,0.19,2.18,0.22,n,n,y
L4,02/11/2015,0,0.53,,0.18,2.19,0.23,n,n,y
L4,02/11/2015,10,0.54,,0.08,2.18,0.24,n,n,y
L4,02/11/2015,10,0.54,,0.07,2.19,0.24,n,n,y
L4,02/11/2015,25,0.55,,0.09,2.17,0.24,n,n,y
L4,02/11/2015,25,0.55,,0.1,2.18,0.24,n,n,y
L4,02/11/2015,50,0.58,,0.08,2.19,0.22,n,n,y
L4,02/11/2015,50,0.58,,0.09,2.22,0.22,n,n,y
L4,16/11/2015,0,0.05,4.14,0.02,3.25,0.34,n,y,y
L4,16/11/2015,0,0.05,4.14,0.02,3.26,0.34,n,y,y
L4,16/11/2015,10,0.05,4.15,0.01,3.24,0.34,n,y,y
L4,16/11/2015,10,0.05,4.17,0.01,3.25,0.34,n,y,y
L4,16/11/2015,25,0.07,4.18,0.04,3.24,0.34,n,y,y
L4,16/11/2015,25,0.07,4.18,0.04,3.25,0.35,n,y,y
L4,16/11/2015,50,0.07,4.22,0.03,3.27,0.34,n,y,y
L4,16/11/2015,50,0.07,4.22,0.04,3.27,0.35,n,y,y
L4,16/11/2015,0,0.05,4.12,0.02,3.26,0.34,n,n,y
L4,16/11/2015,0,0.05,4.13,0.02,3.25,0.34,n,n,y
L4,16/11/2015,10,0.06,4.16,0.12,3.26,0.35,n,n,y
L4,16/11/2015,10,0.06,4.17,0.12,3.25,0.35,n,n,y
L4,16/11/2015,25,0.06,4.13,0.02,3.23,0.34,n,n,y
L4,16/11/2015,25,0.06,4.12,0.01,3.19,0.34,n,n,y
L4,16/11/2015,50,0.07,4.15,0.1,,0.35,n,n,y
L4,16/11/2015,50,0.07,4.15,0.09,,0.35,n,n,y
L4,23/11/2015,0,0.11,4.46,0.12,3.17,0.35,n,y,y
L4,23/11/2015,0,0.11,4.45,0.12,3.17,0.35,n,y,y
L4,23/11/2015,10,0.11,4.45,0.15,3.17,0.35,n,y,y
L4,23/11/2015,10,0.11,4.45,0.14,3.17,0.35,n,y,y
L4,23/11/2015,25,0.08,4.48,0.15,3.14,0.37,n,y,y
L4,23/11/2015,25,0.08,4.47,0.17,3.14,0.37,n,y,y
L4,23/11/2015,50,0.08,4.46,0.13,3.16,0.37,n,y,y
L4,23/11/2015,50,0.08,4.45,0.12,3.15,0.37,n,y,y
L4,23/11/2015,0,0.1,4.46,0.18,3.16,0.34,n,n,y
L4,23/11/2015,0,0.1,4.44,,3.17,0.35,n,n,y
L4,23/11/2015,10,0.11,4.44,0.13,3.17,0.36,n,n,y
L4,23/11/2015,10,0.11,4.46,0.13,3.19,,n,n,y
L4,23/11/2015,25,0.09,4.47,0.14,3.17,0.38,n,n,y
L4,23/11/2015,25,0.09,4.46,0.14,3.17,0.36,n,n,y
L4,23/11/2015,50,0.08,4.48,0.15,3.18,0.42,n,n,y
L4,23/11/2015,50,0.08,4.48,0.17,3.18,0.42,n,n,y
L4,07/12/2015,0,0.05,5.61,0.36,,0.46,n,y,y
L4,07/12/2015,0,0.05,5.65,0.35,3.49,0.46,n,y,y
L4,07/12/2015,10,0.06,5.7,0.24,3.42,0.46,n,y,y
L4,07/12/2015,10,0.06,5.73,0.24,3.4,0.46,n,y,y
L4,07/12/2015,25,0.05,5.82,0.23,3.25,0.46,n,y,y
L4,07/12/2015,25,0.05,5.85,0.24,3.25,0.46,n,y,y
L4,07/12/2015,50,0.06,5.86,0.23,3.24,0.46,n,y,y
L4,07/12/2015,50,0.06,5.87,0.23,3.22,0.46,n,y,y
L4,07/12/2015,0,0.05,5.87,0.34,3.15,0.44,n,n,y
L4,07/12/2015,0,0.05,5.9,,3.13,0.45,n,n,y
L4,07/12/2015,10,0.05,5.88,0.21,3.12,0.44,n,n,y
L4,07/12/2015,10,0.05,5.88,0.21,3.12,0.44,n,n,y
L4,07/12/2015,25,0.04,5.9,0.22,3.11,0.44,n,n,y
L4,07/12/2015,25,0.04,5.9,0.22,3.1,0.44,n,n,y
L4,07/12/2015,50,0.05,5.9,0.22,3.14,0.44,n,n,y
L4,07/12/2015,50,0.05,5.91,0.21,3.14,0.44,n,n,y
L4,15/12/2015,0,0.12,6.56,0.1,3.41,0.48,n,n,y
L4,15/12/2015,0,0.12,6.56,0.1,3.41,0.48,n,n,y
L4,15/12/2015,10,0.13,6.56,0.09,3.43,0.48,n,n,y
L4,15/12/2015,10,0.13,6.56,0.09,3.43,0.48,n,n,y
L4,15/12/2015,25,0.12,6.53,0.11,3.39,0.5,n,n,y
L4,15/12/2015,25,0.12,6.52,0.11,3.39,0.5,n,n,y
L4,15/12/2015,50,0.1,6.19,0.14,3.29,0.5,n,n,y
L4,15/12/2015,50,0.1,6.19,0.13,3.29,0.5,n,n,y
L4,15/12/2015,0,0.11,6.53,0.11,3.41,0.46,n,y,y
L4,15/12/2015,0,0.11,6.52,0.12,3.41,0.49,n,y,y
L4,15/12/2015,10,0.11,6.56,0.16,3.39,0.47,n,y,y
L4,15/12/2015,10,0.11,6.56,0.14,3.39,0.47,n,y,y
L4,15/12/2015,25,0.11,6.53,0.12,3.39,0.48,n,y,y
L4,15/12/2015,25,0.11,6.52,0.12,3.38,0.48,n,y,y
L4,15/12/2015,50,0.08,6.22,0.12,3.28,0.49,n,y,y
L4,15/12/2015,50,0.08,6.21,0.1,3.28,0.49,n,y,y
L4,05/01/2016,0,0.12,6.1,0.28,4.08,0.56,n,n,y
L4,05/01/2016,0,0.12,6.1,0.28,4.08,0.56,n,n,y
L4,05/01/2016,10,0.12,6.12,0.28,4.07,0.57,n,n,y
L4,05/01/2016,10,0.12,6.12,0.28,4.07,0.57,n,n,y
L4,05/01/2016,25,0.12,6.08,0.27,4.06,0.57,n,n,y
L4,05/01/2016,25,0.12,6.08,0.28,4.07,0.57,n,n,y
L4,05/01/2016,50,0.09,4.83,0.23,3.33,0.52,n,n,y
L4,05/01/2016,50,0.09,4.84,0.24,3.33,0.52,n,n,y
L4,05/01/2016,0,0.07,5.96,0.07,3.94,0.48,n,y,y
L4,05/01/2016,0,0.07,6.03,0.07,3.94,0.48,n,y,y
L4,05/01/2016,10,0.07,6.02,0.06,3.93,0.48,n,y,y
L4,05/01/2016,10,0.07,6.05,0.07,3.93,0.48,n,y,y
L4,05/01/2016,25,0.07,5.95,0.08,3.93,0.49,n,y,y
L4,05/01/2016,25,0.07,5.94,,3.94,0.49,n,y,y
L4,05/01/2016,50,0.05,4.69,0.08,3.23,0.46,n,y,y
L4,05/01/2016,50,0.05,4.69,0.09,3.23,0.46,n,y,y
L4,13/01/2016,0,0.08,6.09,0.08,3.9,0.5,n,n,y
L4,13/01/2016,0,0.08,6.16,0.09,3.9,0.5,n,n,y
L4,13/01/2016,10,0.08,6.17,0.08,3.91,0.51,n,n,y
L4,13/01/2016,10,0.08,6.16,0.08,3.91,0.51,n,n,y
L4,13/01/2016,25,0.08,6.04,0.08,3.84,0.51,n,n,y
L4,13/01/2016,25,0.08,6,0.08,3.85,0.51,n,n,y
L4,13/01/2016,50,0.08,5.86,0.1,3.8,0.51,n,n,y
L4,13/01/2016,50,0.08,5.86,0.1,3.8,0.51,n,n,y
L4,13/01/2016,0,0.07,6.02,0.04,3.87,0.47,n,y,y
L4,13/01/2016,0,0.07,6.12,0.04,3.88,0.47,n,y,y
L4,13/01/2016,10,0.07,6.16,0.08,3.9,0.47,n,y,y
L4,13/01/2016,10,0.07,6.15,,3.88,0.47,n,y,y
L4,13/01/2016,25,0.06,5.92,0.12,3.8,0.48,n,y,y
L4,13/01/2016,25,0.06,5.96,,3.8,0.47,n,y,y
L4,13/01/2016,50,0.06,5.73,0.04,3.74,0.47,n,y,y
L4,13/01/2016,50,0.06,5.73,,3.74,0.47,n,y,y
L4,19/01/2016,0,0.08,7,0.09,3.94,0.51,n,n,y
L4,19/01/2016,0,0.08,7.12,0.09,3.94,0.51,n,n,y
L4,19/01/2016,10,0.09,7.23,0.09,3.93,0.52,n,n,y
L4,19/01/2016,10,0.09,7.21,0.1,3.93,0.52,n,n,y
L4,19/01/2016,25,0.09,7.19,0.1,3.93,0.52,n,n,y
L4,19/01/2016,25,0.09,7.19,0.1,3.93,0.52,n,n,y
L4,19/01/2016,50,0.09,7.14,0.12,3.93,0.52,n,n,y
L4,19/01/2016,50,0.09,7.14,0.12,3.93,0.52,n,n,y
L4,19/01/2016,0,0.08,7.08,0.09,3.88,0.47,n,y,y
L4,19/01/2016,0,0.08,7.06,0.08,3.89,0.48,n,y,y
L4,19/01/2016,10,0.07,7.07,0.09,3.86,0.48,n,y,y
L4,19/01/2016,10,0.07,7.06,,3.86,0.48,n,y,y
L4,19/01/2016,25,0.07,7.05,0.07,3.88,0.48,n,y,y
L4,19/01/2016,25,0.07,7.05,0.06,3.88,0.48,n,y,y
L4,19/01/2016,50,0.06,6.97,0.09,3.87,0.48,n,y,y
L4,19/01/2016,50,0.06,6.96,0.09,3.87,0.49,n,y,y
L4,28/01/2016,0,0.21,11.7,0.47,5.63,0.65,n,n,y
L4,28/01/2016,0,0.21,11.7,0.46,5.63,0.64,n,n,y
L4,28/01/2016,10,0.14,8.47,0.1,4.33,0.55,n,n,y
L4,28/01/2016,10,0.14,8.46,0.1,4.34,0.55,n,n,y
L4,28/01/2016,25,0.14,8.31,0.11,4.29,0.55,n,n,y
L4,28/01/2016,25,0.14,8.29,0.1,4.28,0.55,n,n,y
L4,28/01/2016,50,0.12,6.6,0.13,3.7,0.54,n,n,y
L4,28/01/2016,50,0.12,6.61,0.11,3.71,0.54,n,n,y
L4,28/01/2016,0,0.14,11.71,,5.54,0.54,n,y,y
L4,28/01/2016,0,0.14,11.69,0.44,5.54,0.54,n,y,y
L4,28/01/2016,10,0.12,8.5,0.07,4.26,0.51,n,y,y
L4,28/01/2016,10,0.12,8.49,0.09,4.26,0.51,n,y,y
L4,28/01/2016,25,0.11,8.36,0.07,4.23,0.51,n,y,y
L4,28/01/2016,25,0.11,8.36,0.06,4.23,0.51,n,y,y
L4,28/01/2016,50,0.09,6.66,0.06,3.65,0.5,n,y,y
L4,28/01/2016,50,0.09,6.65,0.07,3.66,0.5,n,y,y
L4,02/02/2016,0,0.08,8.25,0.13,4.44,0.53,n,n,y
L4,02/02/2016,0,0.08,8.26,0.13,4.43,0.54,n,n,y
L4,02/02/2016,10,0.08,8.25,0.12,4.43,0.53,n,n,y
L4,02/02/2016,10,0.08,8.27,0.12,4.44,0.54,n,n,y
L4,02/02/2016,25,0.08,8.22,0.12,4.46,0.54,n,n,y
L4,02/02/2016,25,0.08,8.22,0.13,4.45,0.54,n,n,y
L4,02/02/2016,50,0.09,8.2,0.13,4.46,0.54,n,n,y
L4,02/02/2016,50,0.09,8.2,0.14,4.47,0.54,n,n,y
L4,02/02/2016,0,0.06,8.24,0.13,4.41,0.52,n,y,y
L4,02/02/2016,0,0.06,8.25,0.13,4.42,0.52,n,y,y
L4,02/02/2016,10,0.06,8.24,0.1,4.41,0.51,n,y,y
L4,02/02/2016,10,0.06,8.23,0.09,4.39,0.52,n,y,y
L4,02/02/2016,25,0.06,8.23,0.08,4.39,0.52,n,y,y
L4,02/02/2016,25,0.06,8.24,0.08,4.4,0.52,n,y,y
L4,02/02/2016,50,0.07,8.24,0.09,4.4,0.52,n,y,y
L4,02/02/2016,50,0.07,8.23,0.09,4.42,0.52,n,y,y
L4,10/02/2016,0,0.1,7.32,0.15,3.7,0.55,y,n,y
L4,10/02/2016,0,0.1,7.34,0.17,3.7,0.55,y,n,y
L4,10/02/2016,10,0.09,7.37,0.09,3.68,0.56,y,n,y
L4,10/02/2016,10,0.09,7.37,0.1,3.68,0.56,y,n,y
L4,10/02/2016,25,0.1,,0.12,3.62,0.55,y,n,y
L4,10/02/2016,25,0.1,7.3,0.12,3.62,0.55,y,n,y
L4,10/02/2016,50,0.1,7.3,0.22,3.6,0.57,y,n,y
L4,10/02/2016,50,0.1,,0.22,3.6,0.57,y,n,y
L4,10/02/2016,0,0.08,7.42,,3.66,0.53,y,y,y
L4,10/02/2016,0,0.08,7.43,0.13,3.68,0.54,y,y,y
L4,10/02/2016,10,0.09,7.47,0.1,,0.54,y,y,y
L4,10/02/2016,10,0.09,7.46,0.13,,0.54,y,y,y
L4,10/02/2016,25,0.09,7.38,,,0.52,y,y,y
L4,10/02/2016,25,0.09,7.38,0.11,,0.53,y,y,y
L4,10/02/2016,50,0.09,7.27,0.17,,0.54,y,y,y
L4,10/02/2016,50,0.09,7.27,0.18,,0.53,y,y,y
L4,15/02/2016,0,0.1,7.1,0,3.46,0.53,n,n,y
L4,15/02/2016,0,0.1,7.1,0,3.45,0.53,n,n,y
L4,15/02/2016,10,0.1,7.09,0,3.37,0.54,n,n,y
L4,15/02/2016,10,0.1,7.1,0,3.37,0.54,n,n,y
L4,15/02/2016,25,0.1,7.07,0,3.32,0.52,n,n,y
